State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male SC,Female SC,ST,Male ST,Female ST,Workers,Male workers,Female workers,Main workers,Marginal workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Lpg cylindar,Electricty,Internet,Computer,Rural Households,Urbal Households,Households,Below Primary Education,Primary Education,Middle Education,Secondary Education,Higher Education,Graduates,Literates,Illiterates,Total Educated,Age 0 to 30,Age 30 to 50,Age above 50,Cars,Radios,Motorcycles,Mobiles,All Gadgets,Television,Landlines,Both Phone and Landline,Latrine facilities,Owned,Rented,Fuel,No Latrine Facilities,wells,Handpump Tubewell Borewell,Spring water,Canal,Other Sources of Water,Drinking Water Near Household,Drinking Water Within Household,Watertank Pond Lakes,Tapwater,DrinkingWater Source Far From Home,1 couple,2 couple,3 couple,3 or more couple,1 member,2 members,1-2 members,3 members,3-5 members,4 members,5 members,6-8 members,9 members,Total_minority,Male Minority,Female Minority,Secondary - Higher
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,161428,82891,78537,121122,64515,56607,178,125,53,153533,77180,76353,78292,46230,32062,62013,16279,5231,1290,127124,74,27543,93,5,14037,26394,482,3725,21479,17315,38794,22181,33313,34774,19918,8503,5509,124314,32451,156765,100250,39690,21424,1982,12944,3706,19185,1814,15871,21471,1851,28570,24286,7832,7,3780,409,409,8794,3404,1018,15370,9906,490,17757,7341,23345,2773,252,264,1683,2777,4460,4010,16569,5783,6776,9832,1756,153711,77305,76406,11415
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,86364,44828,41536,60191,32977,27214,51,42,9,82080,42075,40005,39339,24016,15323,36185,3154,2989,1782,69104,13,12328,25,19,4010,12158,90,1073,16726,4129,20855,9328,19711,19949,10756,3180,1771,64717,20091,84808,55914,20082,10318,565,5255,1619,9444,388,6263,10031,467,14784,13786,2921,20,2166,508,132,6265,2369,3028,10464,2372,388,4404,4368,12580,1406,124,141,1037,1446,2483,2351,8670,3048,3271,5166,885,82131,42117,40014,7576
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,56574,28594,27980,42233,21861,20372,83,52,31,54642,27226,27416,19461,12211,7250,14694,4767,933,514,54977,11,102,4,2,4783,7400,168,1194,7043,5784,12827,8422,14151,12130,7269,3628,2204,47873,8787,56660,37127,12784,6636,507,2359,337,4977,322,4797,5856,591,9981,7767,2970,2,593,921,217,1271,633,83,4699,2381,230,7068,3834,8059,902,80,87,407,835,1242,1279,4996,1728,1989,3809,867,54725,27278,27447,3641
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,64937,32851,32086,54476,27598,26878,32,20,12,62889,31381,31508,32397,18261,14136,29838,2559,991,335,63444,6,60,9,35,5511,12315,131,987,7472,8018,15490,8771,14985,16237,9062,2915,2128,54133,5963,60096,39568,15894,9404,702,3150,1723,9139,492,7043,10185,941,12317,9272,3113,3,186,142,173,3204,186,70,6894,3737,214,8459,1949,8522,1193,123,130,713,996,1709,1480,5948,2111,2357,3988,935,62921,31401,31520,6147
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,378811,197394,181417,278037,150142,127895,0,0,0,223989,110892,113097,151350,99645,51705,122358,28992,108900,31212,234239,566,1270,2148,157,42378,71413,3303,12077,49116,62853,111969,34539,61815,80076,44343,26712,27532,277956,58926,336882,243392,98601,36618,10008,15788,10821,53082,6070,50453,60055,4861,72398,36263,33254,164,2923,27068,24735,834,1033,1561,17929,51177,1034,10539,7626,60448,3198,463,570,3846,7781,11627,11301,40012,15072,13639,21726,3367,223989,110892,113097,17631
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,267988,138966,129022,197489,107038,90451,0,0,0,224738,110617,114121,114825,68140,46685,99408,15417,25496,4384,234955,998,1519,80,335,20712,50724,1928,7982,31845,44255,76100,21654,46756,57726,30518,19855,23439,201718,45802,247520,173701,68485,25557,8428,20803,2011,36160,4116,29077,38531,1884,37427,30993,19010,19,5271,7386,737,2902,642,3716,22483,13645,6403,25045,16008,37269,1116,256,288,4045,5281,9326,6521,22915,8262,8132,16961,2934,224738,110617,114121,10663
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,194622,101092,93530,159494,83479,76015,0,0,0,178431,90567,87864,100067,57084,42983,81046,19021,9840,2057,181847,78,442,66,6,7236,40154,537,2728,37536,17742,55278,20259,43483,54035,27425,13077,10299,169448,22555,192003,111243,52853,30363,3805,11753,5184,20356,1101,20192,22667,1683,41057,31404,8870,87,466,4046,180,2388,1162,1114,21415,10166,7601,24062,10763,32371,1393,76,91,2512,4144,6656,5376,21336,7755,8205,13619,733,178431,90567,87864,14348
Nagaland,Mon,26.69207374301676,95.03072988826828,261,250260,131753,118507,119626,67432,52194,0,0,0,238285,124343,113942,147654,79425,68229,104981,42673,8102,3444,236494,84,1256,314,1,1080,14398,178,2844,43607,7415,51022,37431,46055,30500,7628,3565,1772,127058,130529,257587,168773,53600,27437,1007,6509,1571,12301,233,5647,13012,476,27663,36498,3623,6,9808,8701,111,5527,1610,1047,18725,8005,2075,20867,14617,33129,3305,370,418,1076,1939,3015,3117,13754,4803,5834,20409,4169,238285,124343,113942,4063
Nagaland,Phek,25.63272986577182,94.56814563758392,266,163418,83743,79675,105893,57926,47967,0,0,0,157146,79536,77610,80277,41556,38721,63645,16632,3563,950,158224,31,350,17,198,2073,36182,170,1558,38903,7295,46198,22494,32722,30434,12785,7268,5926,112110,44456,156566,108514,37842,16969,1780,9557,838,15543,406,9553,17005,1100,29489,30943,4878,3,5592,1364,163,1761,119,375,23707,6764,1894,31634,7420,27634,248,23,27,3925,5097,9022,5665,16854,5810,5379,10753,1262,157146,79536,77610,5517
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,196596,101933,94663,117511,63653,53858,0,0,0,190916,98212,92704,98154,52931,45223,73518,24636,2979,1052,191864,27,572,5,1,773,24998,155,2251,40690,9451,50141,29602,40900,33514,15013,6008,2760,127913,66450,194363,134573,43210,18762,1063,6436,738,13037,208,7687,13878,541,22080,33861,4402,8,12734,5921,10,309,296,409,17195,9252,2027,28436,12540,31260,1005,122,136,1266,2726,3992,4022,15138,5246,5870,17278,2579,190916,98212,92704,9005
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,166343,84505,81838,128208,67385,60823,0,0,0,156621,78816,77805,78412,42096,36316,63512,14900,5605,2043,158236,34,318,8,20,3228,25268,198,1757,38499,8170,46669,15865,37024,41627,18746,10223,8030,131916,25048,156964,106951,40510,18811,1592,13543,1713,13898,429,10923,14850,552,22108,28312,3203,25,9275,10151,475,3460,1542,882,12659,4293,6237,8234,16317,27684,916,128,147,1354,2349,3703,3266,13080,4549,5265,15026,1460,156621,78816,77805,8523
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,140757,71217,69540,102881,53504,49377,0,0,0,136561,68071,68490,79466,41178,38288,49382,30084,2580,772,136995,39,286,6,2,1433,28846,261,2008,31267,6044,37311,16523,30889,35113,17282,8821,5560,115295,25988,141283,91709,32267,16730,2258,7899,1033,14194,424,9954,15491,940,22868,25713,3712,2,6118,3079,108,2908,110,330,15352,5742,4694,18102,9239,24291,605,69,83,1491,2702,4193,3343,12086,4185,4558,12308,1746,136561,68071,68490,8461
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,2320529,1185787,1134742,1621232,902359,718873,478586,243597,234989,275678,137748,137930,932707,684020,248687,618064,314643,2197709,94254,6434,237,111,201,18345,36478,296834,7370,28289,601154,82440,683594,342192,470502,416510,267354,112392,105962,1742405,628627,2371032,1303828,622575,390611,8591,41966,75401,227957,7571,161266,256167,12706,145565,502635,15734,16382,375150,12110,420751,1444,3098,8771,162647,208631,7253,71889,158129,399222,52884,9291,11631,20029,54495,74524,93038,332079,138110,100931,103304,19500,754264,381345,372919,154962
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,1506337,760260,746077,1094140,596269,497871,334896,168687,166209,30428,15361,15067,468599,409559,59040,328097,140502,1398543,104202,745,169,81,111,61,15864,164636,2637,15609,373862,54244,428106,210736,391081,297270,177013,71815,67536,1232900,323145,1556045,848660,393629,260486,3670,51374,34791,152222,3134,86821,165031,5862,62233,296688,8307,5815,240895,3606,284168,15,846,4116,107092,108838,2171,13097,93597,225412,44020,10122,13377,7351,21650,29001,39097,172525,68331,65097,86164,21837,365324,184048,181276,105198
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,2624470,1352760,1271710,2011469,1103033,908436,498633,254456,244177,93745,47437,46308,936365,761876,174489,696274,240091,2457729,141263,11985,1026,6276,1180,168,103177,349587,15046,40589,579529,210768,790297,289414,545514,513039,328319,159456,181601,2062622,472182,2534804,1372301,743090,499895,15494,101749,132934,258129,23064,236867,298570,25051,205665,494043,58873,10451,352219,113881,303301,1196,4366,5672,189955,236109,1297,123194,140767,419696,66251,14098,18244,18775,53566,72341,96445,358552,149191,112916,111395,24543,592378,301893,290485,168863
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,1192811,612593,580218,829910,464093,365817,234079,118755,115324,162056,80878,81178,435533,340552,94981,277338,158195,1185542,4805,727,124,366,39,139,19846,117172,1810,10600,315390,36979,352369,188872,238599,193395,132002,53162,43064,859997,341887,1201884,641697,326233,222398,3533,23281,36224,88778,3383,66148,98136,5886,51080,263641,9666,1738,224403,136741,97504,6084,9934,1722,96086,54498,1476,17395,127786,214369,28592,3889,4631,9130,33871,43001,49097,176751,72187,55467,52484,6134,396135,199633,196502,78840
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,577817,282882,294935,262537,153663,108874,39175,19037,20138,313714,151902,161812,293933,155907,138026,170371,123562,353160,1556,219482,53,2180,66,4,12035,63112,635,5523,152095,23050,175145,68405,76419,54787,36977,17084,12556,268110,335821,603931,345387,144043,85072,656,5245,8521,31087,871,23672,34820,1942,23322,119272,7161,159,103919,38840,43514,10657,3098,263,68293,12927,555,27133,47598,91784,13439,1791,2078,6623,14473,21096,18351,69329,26757,24221,32974,5419,352889,170939,181950,19893
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,3529031,1779218,1749813,2210050,1262652,947398,688235,342111,346124,118928,59172,59756,1501772,990027,511745,900744,601028,3486059,13315,23975,590,174,170,76,120191,405298,9049,41059,795476,219918,1015394,518072,767140,508511,297490,121151,97147,2340777,1055331,3396108,1980232,924756,613249,9066,47866,100866,335644,15361,257515,368877,18737,215821,672524,74534,6419,529760,182877,318506,3510,17577,3421,360704,140804,11414,196326,255386,529384,103539,23512,29241,29401,71997,101398,100085,429102,166690,162327,187270,39124,807163,401283,405880,176339
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,579505,296690,282815,405879,228092,177787,104620,52580,52040,176758,88273,88485,247707,172018,75689,172069,75638,553587,12783,10462,1441,80,70,67,18950,81433,2498,7555,103224,73962,177186,69122,101541,103622,70928,32909,22010,408064,143508,551572,320156,159477,98555,3966,7135,32916,59416,4526,57831,65742,4110,35184,107762,21243,213,98044,27417,76358,538,435,652,57057,34670,1282,24394,42897,101028,12354,1663,1991,6646,16582,23228,24085,81687,33104,24498,26277,3432,281378,140853,140525,38019
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,1576869,787101,789768,802036,484177,317859,286580,142133,144447,449456,221171,228285,751930,447290,304640,376757,375173,1555367,4975,11160,796,175,1225,220,17610,91171,1953,12622,456336,38412,494748,213426,225468,172905,94044,40383,27385,780451,765368,1545819,880160,415778,275533,3547,36291,34156,88061,2825,58571,95057,3527,47442,382053,10876,412,354265,27010,332445,6036,10592,762,208591,34340,1580,19264,161883,330517,22551,1204,1364,19666,75066,94732,80742,238726,89124,68860,66964,4392,736036,363304,372732,53661
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,733110,359945,373165,399786,233900,165886,115544,56987,58557,392820,190506,202314,355349,193515,161834,167112,188237,580300,2138,148895,82,290,47,23,6938,28736,768,6609,218446,24489,242935,108606,145604,108773,48856,21351,14962,450614,287948,738562,436625,177471,117777,1278,24424,11947,31279,1182,19477,37068,3233,19176,156795,9613,33,150913,72948,53314,19568,4276,3324,72567,16935,5038,8309,82502,131279,11463,916,1065,9480,24120,33600,29073,92241,33620,29548,41443,4720,508364,247493,260871,27505
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,1440361,717814,722547,1089265,579970,509295,309780,155531,154249,9484,4748,4736,466890,386382,80508,322265,144625,1386792,50247,1423,169,62,52,24,15879,173107,1628,11836,414749,23494,438243,218444,357621,298557,203472,76449,75926,1242976,294723,1537699,771284,374559,290894,2686,57287,37980,162310,2095,96234,172218,5149,58387,318778,5112,4420,264832,19468,272980,23,2531,1753,139858,57321,791,26190,130226,243965,41936,7922,10098,10236,29344,39580,49886,196212,78649,67677,76547,15066,319264,160279,158985,127023
Orissa,Khordha,20.054162322274863,85.52234834123229,386,2251673,1167137,1084536,1749936,957515,792421,297472,151528,145944,115051,59094,55957,792193,645880,146313,632625,159568,2147632,84060,12527,1264,475,476,434,160277,349860,35701,75588,331834,356895,688729,276378,445785,436534,295099,177974,247498,1945913,371244,2317157,1199521,653346,391701,33514,87424,165342,271314,56193,253754,324544,36538,230413,361364,102422,10000,250638,139440,167624,445,1916,4427,149118,230972,3174,147354,109546,351892,63308,14040,18047,18058,44580,62638,84648,306708,128638,93422,96982,23308,412523,210622,201901,117125
Orissa,Koraput,18.82627794779476,82.81278469846964,398,1379647,678809,700838,568090,340843,227247,196540,96789,99751,697583,337373,360210,693406,384053,309353,396460,296946,1294151,8850,68550,518,219,491,3384,39631,85766,3988,17294,381789,78339,460128,158847,158653,98266,60589,32257,29000,547812,770707,1318519,818578,348803,207206,6922,36148,37192,72881,6604,60021,87649,9936,58682,294487,30413,1519,275191,34361,203233,30968,7286,752,172539,46292,1783,53017,119374,254148,26944,2145,2437,24598,56868,81466,56195,183550,68441,58914,67257,5932,894123,434162,459961,28332
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,613192,303624,309568,244706,147001,97705,138295,70052,68243,354614,171717,182897,310666,170495,140171,179030,131636,600219,1871,10039,213,43,195,35,4738,24604,448,3908,167884,15839,183723,60913,64683,44962,19031,8487,5585,204863,390356,595219,381913,146355,83284,820,18860,10535,25105,578,16397,26853,982,12839,128850,5901,36,122843,5834,109087,9717,1826,488,78733,7862,913,8613,50855,104884,12404,857,932,6373,17237,23610,21796,76786,28031,26959,34167,2887,492909,241769,251140,10544
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,2519738,1256213,1263525,1369397,794171,575226,184682,92127,92555,1479576,730487,749089,1223534,697782,525752,548390,675144,2113079,33706,15008,661,162,109,351714,29031,140189,2950,17999,689110,64479,753589,283489,390037,385216,214921,92060,72847,1455985,1094844,2550829,1449729,650135,414076,6279,74035,62502,151621,4642,83167,166662,8343,109355,559038,17104,31051,471379,203853,292400,17356,14014,3525,236825,96329,2987,37517,254494,430350,56862,6052,7021,32205,71256,103461,97992,341257,136689,106576,126527,16403,1664258,822614,841644,122861
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,962789,502636,460153,688362,392333,296029,136399,69813,66586,58691,29173,29518,343633,284591,59042,229076,114557,955754,5278,383,107,33,24,12,11159,124984,1163,8278,261646,26688,288334,174904,227102,177180,90089,36951,33148,745059,232558,977617,502136,262086,196994,2270,15421,24290,81278,1529,50425,88288,3300,43798,219723,7144,8593,184595,74303,109314,720,3326,926,131308,27799,929,32053,71861,174854,29322,4341,5245,6935,27065,34000,41202,151006,63815,45989,40150,5812,195090,98986,96104,53138
Orissa,Nuapada,20.47130951219512,82.59152536585364,394,610382,301962,308420,299383,180903,118480,82159,40742,41417,206327,100469,105858,305438,168155,137283,151694,153744,601092,4952,1778,724,76,905,22,6414,43976,757,4221,197258,11869,209127,64389,114394,73787,51886,19577,10131,338480,316086,654566,344075,152681,112325,1346,16882,12482,36291,1029,21975,38600,1055,23219,152129,3851,75,135433,11382,123116,1195,5110,250,86403,11802,770,16217,61742,128333,11864,897,1013,6701,27054,33755,30196,94057,35145,28716,29939,2196,288486,141211,147275,32309
Orissa,Puri,19.83509174603177,85.86698989898981,387,1698730,865380,833350,1291939,704857,587082,325133,164366,160767,6129,3240,2889,621676,498461,123215,450536,171140,1644905,46094,4239,193,243,94,302,33331,201605,3416,16006,402014,72210,474224,251520,413605,364098,179086,84374,87000,1395194,309790,1704984,888134,477430,328666,4693,51221,57033,161039,4984,118112,178144,9678,87997,343935,17603,10989,276566,25719,277955,68,9700,4911,119440,123180,13210,34363,126862,270707,51583,9651,12268,8976,29831,38807,58018,231885,95123,78744,81794,16996,331262,167606,163656,94712
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,967911,471960,495951,407735,241959,165776,139514,68068,71446,541905,259040,282865,467122,258032,209090,227815,239307,874445,4607,84916,219,249,123,44,24924,61543,1553,9166,237343,49205,286548,84956,97387,73210,46001,21439,17681,346980,583140,930120,577569,245766,140825,2090,11774,19440,48672,2465,42998,56834,5146,33500,201492,17683,56,189115,12832,147814,13711,4451,1016,125025,26498,645,41952,74441,166387,17042,1555,1749,13929,31430,45359,36916,124357,47122,40319,50421,5827,681419,327108,354311,24562
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,1041099,526877,514222,703691,393192,310499,191827,96511,95316,355261,177565,177696,505840,313161,192679,336854,168986,964188,20120,50637,2506,310,86,1117,33612,126498,5231,14521,220697,94798,315495,133005,185289,171876,108455,50705,45828,708229,282248,990477,565700,286575,186726,5946,18670,47662,91751,8681,91058,104722,8628,56878,212516,27844,282,188591,39884,134592,1427,3968,1633,116059,57438,2190,60077,75332,187345,21159,2471,2934,12690,32844,45534,45909,152584,61507,45168,45780,4931,547088,274076,273012,57750
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,2093437,1061147,1032290,1342322,750147,592175,191660,96465,95195,1062349,526856,535493,873227,584687,288540,535112,338115,1532352,71391,385011,5713,710,721,89986,77581,223537,12787,35024,387911,230151,618062,208100,350349,335380,243386,120373,94710,1388888,660465,2049353,1188918,573238,324436,14641,58867,102703,191015,20964,164585,214427,13721,132466,356607,73640,869,332328,83919,264763,10997,5288,1748,192348,118116,2333,93762,162829,351438,44411,5684,6939,22086,55307,77393,81425,278223,110866,85932,102594,15083,1254009,623321,630688,123013
